id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
7,03E+17;Amazing Waterfront views- 4 separate beds;399777882;Habeebat Olabisi;;Western Harbour and Leith Docks;55.98487889;-3.194668706;Entire home/apt;200;90;0;;;5;365;0;
7,04E+17;Double Room in City Centre Apartment;60329345;Joshua;;Dalry and Fountainbridge;55.94357547;-3.219028011;Private room;100;1;0;;;2;57;0;
7,04E+17;Private bedroom with ensuite and sunny patio;421448578;Avinash;;Broughton North and Powderhall;55.96462558;-3.194583578;Private room;104;2;0;;;3;2;0;
7,04E+17;Excellently-located spacious 1-bedroom flat;477193566;Maja;;Blackford, West Mains and Mayfield Road;55.9306915;-3.1696909;Entire home/apt;80;1;2;11/09/2022;2;1;52;2;
7,04E+17;Spacious one bedroom central flat (entire place);89128906;Madeleine;;Hillside and Calton Hill;55.95969242;-3.181743001;Entire home/apt;142;3;0;;;2;50;0;
7,04E+17;Cosy 1 bedroom. central flat;7215832;Jason;;Broughton South;55.96252138;-3.184497905;Entire home/apt;106;2;0;;;1;15;0;
7,04E+17;Lovely apartment by the Hillwood Park-Free Parking;317425302;Ondrej;;Corstorphine North;55.9533498;-3.2807809;Entire home/apt;140;1;0;;;13;337;0;
7,05E+17;Cosy single room in modern family home+breakfast;202741381;Roisin;;Craigmillar;55.9243189;-3.1191186;Private room;25;1;1;11/09/2022;1;3;283;1;
7,05E+17;Stylish City Centre Studio Apt With Parking;262366494;John;;Dalry and Fountainbridge;55.94261924;-3.210437127;Entire home/apt;130;3;1;13/09/2022;1;27;20;1;
7,05E+17;Amazing Castle View Apartment;472715498;Elliot;;Old Town, Princes Street and Leith Street;55.95116087;-3.201961996;Entire home/apt;161;1;1;12/09/2022;1;1;305;1;
7,05E+17;2bedroom apartment within walking distance to city;89558376;Kami;;Canongate, Southside and Dumbiedykes;55.94480574;-3.18488013;Entire home/apt;195;2;0;;;3;259;0;
7,06E+17;Cheerful cottage in Edinburgh. Free Parking;426459270;Katrīna;;Colinton Mains and Firrhill;55.90713;-3.22895;Entire home/apt;126;14;0;;;1;301;0;
7,06E+17;Cosy 1 BR in penthouse apartment - free parking;477505055;Angela;;Granton and Royston Mains;55.9848;-3.22812;Private room;100;2;1;04/09/2022;1;1;22;1;
7,06E+17;Lovely 3 Bed House With Garden and Free Parking.;343580852;Jack;;Craigmillar;55.9307299;-3.1396775;Entire home/apt;159;1;0;;;3;140;0;
7,06E+17;Immaculate one bedroom flat in the city centre;405441987;Hana;;Hillside and Calton Hill;55.96015305;-3.176158652;Entire home/apt;107;1;0;;;1;9;0;
7,06E+17;Off Royal Mile Edinburgh. lovely 2 bedroom flat;94010927;Fiona;;Old Town, Princes Street and Leith Street;55.9490929;-3.1892475;Entire home/apt;125;2;0;;;1;43;0;
7,06E+17;Lovely spacious 2- bedroom flat in Edinburgh.;477619878;Caitlin;;Dalry and Fountainbridge;55.94017774;-3.221730913;Entire home/apt;140;3;0;;;1;3;0;
7,06E+17;Spacious eco house with easy access to the city;477632210;Richard;;Clermiston and Drumbrae;55.960846;-3.280961;Private room;112;1;0;;;1;42;0;
7,06E+17;Large private ensuite room in the New Town.;470576161;Alasdair;;Canonmills and New Town North;55.96004;-3.19952;Private room;80;2;0;;;1;29;0;
7,06E+17;2 bedrooms Victoria  style flat in old town.;477653191;Xianghua;;Newington and Dalkeith Road;55.9397701;-3.177084;Entire home/apt;600;2;0;;;1;89;0;
7,06E+17;Edinburgh : Bright bedroom in Broughton/center;11123239;Seina;;New Town East and Gayfield;55.95945613;-3.187276995;Private room;75;2;0;;;1;113;0;
7,06E+17;Cosy 1-bed flat near Old Town;37563463;Altido;;Old Town, Princes Street and Leith Street;55.94832719;-3.186571454;Entire home/apt;174;3;0;;;128;357;0;
7,06E+17;Stylish 4-bed flat in Old Town;37563463;Altido;;Old Town, Princes Street and Leith Street;55.94832784;-3.189033911;Entire home/apt;279;3;0;;;128;333;0;
7,06E+17;Lovely 1-Bedroom Flat in City Centre near Meadows;2711564;Harvey;;Tollcross;55.94255831;-3.202087492;Entire home/apt;125;5;0;;;11;265;0;
7,07E+17;Quirky apt by Stockbridge Market;37563463;Altido;;Stockbridge;55.95842945;-3.212276734;Entire home/apt;183;3;0;;;128;313;0;
7,07E+17;Bright newly decorated. quiet Single Room;107983601;Tracey;;Boswall and Pilton;55.97641122;-3.21836647;Private room;50;1;0;;;2;354;0;
7,07E+17;Desirable Edinburgh Apartment by the City Centre;238856343;Han;;Dalry and Fountainbridge;55.94275564;-3.212221995;Entire home/apt;192;2;0;;;4;94;0;
7,07E+17;Beautiful victorian 1 bedroom flat in Murrayfield.;46694912;Calum;;Balgreen and Roseburn;55.94526;-3.23593;Entire home/apt;180;2;0;;;1;353;0;
7,08E+17;Lovely flat in Leith;54823589;Afshin;;Western Harbour and Leith Docks;55.97847845;-3.178721174;Entire home/apt;120;5;0;;;2;55;0;
7,08E+17;Townhouse Central Edinburgh : Haymarket & EICC;477953894;Fiona;;Tollcross;55.9466237;-3.21331691;Entire home/apt;236;3;0;;;1;82;0;
7,08E+17;Lovely 2-bedroom rental unit with indoor fireplace;407810893;Farah;;Inverleith, Goldenacre and Warriston;55.9711202;-3.2081325;Entire home/apt;150;1;0;;;1;13;0;
7,08E+17;Luxury Hotel At Jeffrey Street. Edinburgh (King);359755561;Dr. Anthony;;Old Town, Princes Street and Leith Street;55.95182059;-3.185428831;Private room;228;3;0;;;3;362;0;
7,08E+17;Luxury Hotel At Erskine House. Edinburgh (Queen);359755561;Dr. Anthony;;New Town West;55.95403747;-3.199909973;Private room;228;3;0;;;3;362;0;
7,08E+17;Luxury Hotel At Kirknewton. Scotland (Queen);359755561;Dr. Anthony;;Balerno and Bonnington Village;55.90682;-3.37469;Private room;195;3;0;;;3;362;0;
7,09E+17;Luxury Five Bedroom Deluxe Duplex - City Centre;478203501;Samuel;;Dalry and Fountainbridge;55.94110013;-3.213012298;Entire home/apt;308;1;0;;;24;344;0;
7,09E+17;My Meadows. City Centre Apartment. Sunny&Spacious;238856343;Han;;Marchmont West;55.93801003;-3.195790766;Entire home/apt;235;2;0;;;4;92;0;
7,09E+17;Cozy Old Town 4 Bedroom Apartment;238856343;Han;;Canongate, Southside and Dumbiedykes;55.94459777;-3.18405601;Entire home/apt;155;2;0;;;4;79;0;
7,09E+17;Central Bright 3 Bed Flat. Balcony&Secure Parking;12089277;Ollie;;Dalry and Fountainbridge;55.94294897;-3.220998983;Entire home/apt;371;2;0;;;4;66;0;
7,09E+17;GuestReady A wonderful stay in Stockbridge;477838638;Daniel;;Stockbridge;55.96099;-3.20356;Entire home/apt;89;2;0;;;1;348;0;
7,09E+17;Homely double bedroom in a central Edinburgh home;10234143;Tory;;Hillside and Calton Hill;55.95667693;-3.173156099;Private room;60;2;1;12/09/2022;1;2;17;1;
7,09E+17;City centre duplex apartment;146730114;Adam;;Broughton South;55.96211312;-3.183688509;Entire home/apt;399;2;0;;;5;355;0;
7,10E+17;Luxury Modern 3 Bed City Centre Apartment - Excell;478203501;Samuel;;New Town West;55.95370754;-3.199334225;Entire home/apt;429;1;0;;;24;355;0;
7,10E+17;Penthouse Apartment I Luxury Three Bed Royal Mile;478203501;Samuel;;Old Town, Princes Street and Leith Street;55.94946156;-3.189434106;Entire home/apt;324;1;0;;;24;298;0;
7,10E+17;Lovely 3 Bedroom Apartment - Free Parking;478203501;Samuel;;Easter Road and Hawkhill Avenue;55.96353877;-3.165368467;Entire home/apt;156;1;0;;;24;351;0;
7,10E+17;Beautiful 2 Bedroom House in Edinburgh. Close to S;478203501;Samuel;;Muirhouse;55.97418;-3.25826;Entire home/apt;142;1;0;;;24;358;0;
7,10E+17;Stunning 2 Bedroom Georgian Apartment;478203501;Samuel;;Deans Village;55.95086275;-3.218358582;Entire home/apt;182;1;0;;;24;341;0;
7,10E+17;Brand New Luxurious Three bed Apartment I Walking;478203501;Samuel;;Great Junction Street;55.97391333;-3.180578507;Entire home/apt;137;1;0;;;24;347;0;
7,10E+17;Lovely 2 Bedroom Apartment I Free Parking I Balcon;478203501;Samuel;;Easter Road and Hawkhill Avenue;55.9636111;-3.163214286;Entire home/apt;148;1;0;;;24;358;0;
7,10E+17;Enormous Double Room in Edinburgh City Centre - En;478203501;Samuel;;Bruntsfield;55.9403367;-3.211590928;Private room;77;1;0;;;24;353;0;
7,10E+17;Spacious Double Room in Edinburgh City Centre - En;478203501;Samuel;;Dalry and Fountainbridge;55.94128657;-3.211917934;Private room;77;1;0;;;24;353;0;
7,10E+17;Gorgeous Double Room in Edinburgh City Centre - En;478203501;Samuel;;Dalry and Fountainbridge;55.94124562;-3.213015651;Private room;77;1;0;;;24;353;0;
7,10E+17;Lovely Double Room in Edinburgh City Centre - Ensu;478203501;Samuel;;Dalry and Fountainbridge;55.94130785;-3.213598482;Private room;67;1;0;;;24;353;0;
7,10E+17;Large Double Room in Edinburgh City Centre - Ensui;478203501;Samuel;;Dalry and Fountainbridge;55.94113864;-3.211830723;Private room;67;1;0;;;24;353;0;
7,10E+17;Beautiful 4 Bedroom Cottage - Ideal Location - Fre;478203501;Samuel;;Hyvots and Gilmerton;55.90642;-3.13431;Entire home/apt;217;1;0;;;24;360;0;
7,10E+17;Lovely Double Room in Elegant Cottage;478203501;Samuel;;Fernieside and Moredun South;55.9055;-3.13289;Private room;60;1;0;;;24;360;0;
7,10E+17;Spacious Double Room in Elegant Cottage;478203501;Samuel;;Fernieside and Moredun South;55.90522;-3.13285;Private room;60;1;0;;;24;360;0;
7,10E+17;Gorgeous Family Room in Elegant Cottage;478203501;Samuel;;Fernieside and Moredun South;55.90533;-3.13361;Private room;68;1;0;;;24;360;0;
7,10E+17;Enormous Family Room in Elegant Cottage;478203501;Samuel;;Hyvots and Gilmerton;55.90706;-3.13363;Private room;68;1;0;;;24;360;0;
7,10E+17;Spacious Double Room in the Heart of Edinburgh - E;478203501;Samuel;;Tollcross;55.94492847;-3.20427426;Private room;97;1;0;;;24;353;0;
7,10E+17;Immaculate Double Room in the Heart of Edinburgh -;478203501;Samuel;;Tollcross;55.94722254;-3.204676369;Private room;91;1;0;;;24;355;0;
7,10E+17;The Hidden Gem. Stunning 1 bedroom flat-Edinburgh;5222740;Kim;;New Town East and Gayfield;55.95730854;-3.194937743;Entire home/apt;150;2;0;;;1;71;0;
7,10E+17;Stylish 2-Bed Apt at Royal Mile Mansions with Lift;3347799;Stuart;;Old Town, Princes Street and Leith Street;55.9504227;-3.1879997;Entire home/apt;194;2;0;;;28;164;0;
7,11E+17;Lovely spacious room with free parking;478533755;Usman;;Prestonfield;55.93126992;-3.160900601;Private room;37;1;0;;;1;258;0;
7,11E+17;Lovely spacious room with free parking;409402603;Usman;;Prestonfield;55.92961773;-3.160005016;Private room;36;1;0;;;1;136;0;
7,11E+17;Double cozy room near Costorphine Hill & airport;151221080;Nunzia;;Clermiston and Drumbrae;55.95493;-3.28336;Private room;54;3;0;;;1;93;0;
7,11E+17;Beautiful 2 bed main door appt in vibrant Leith;344268039;Rentir;;Hillside and Calton Hill;55.95889168;-3.176253548;Entire home/apt;2500;1;0;;;35;365;0;
7,11E+17;Stunning 3 bed private house with garden. New Town;344268039;Rentir;;New Town West;55.9562119;-3.2001197;Entire home/apt;6500;1;0;;;35;365;0;
7,11E+17;2BR New Town Garden Apartment;201600360;David;;Old Town, Princes Street and Leith Street;55.95685053;-3.188542949;Entire home/apt;183;1;0;;;29;290;0;
7,11E+17;Magnificent Georgian 3-BR Apartment in New Town;22597535;Agnes & Philip;;Deans Village;55.95293207;-3.206919453;Entire home/apt;250;3;0;;;29;50;0;
7,12E+17;Lovely room - Airport bus. beach. parking.;108414033;Veronica;;Granton and Royston Mains;55.98103;-3.22892;Private room;80;1;0;;;2;337;0;
7,12E+17;Modern Georgian Central 2 bed  garden flat;19912216;Rachel;;New Town East and Gayfield;55.96040082;-3.18217244;Entire home/apt;120;2;0;;;1;38;0;
7,12E+17;Cosy 2 Bedroom Apartment in Heart of Edinburgh - E;478203501;Samuel;;Canongate, Southside and Dumbiedykes;55.95041698;-3.177017941;Entire home/apt;133;1;0;;;24;359;0;
7,13E+17;Lovely & cosy. dog friendly 1 bedroom flat;62730238;Marta;;Hillside and Calton Hill;55.95846701;-3.172816844;Entire home/apt;60;10;0;;;1;286;0;
7,13E+17;Stylish 2 bed Main Door Apartment. Free Parking;69075738;Lucinda;;Bonnington;55.97171603;-3.188342707;Entire home/apt;150;2;0;;;1;349;0;
7,13E+17;Lovely 2 Bedroom flat Near Edinburgh Airport;478979317;R;;Corstorphine South;55.9342451;-3.2917238;Entire home/apt;800;1;0;;;1;365;0;
7,13E+17;Clean and tidy house ideal for travellers;442398285;Gaurav;;Broomhouse and Bankhead;55.92450559;-3.283906952;Private room;90;1;0;;;1;365;0;
7,13E+17;Large 3 Bed Apartment near Wardie Bay;597415;Daniela;;Granton and Royston Mains;55.98150666;-3.225178804;Entire home/apt;160;1;0;;;10;255;0;
7,14E+17;Modern 2 bed apartment with stunning seaside view;479045480;Hozefa;;Western Harbour and Leith Docks;55.98712693;-3.188008628;Entire home/apt;153;1;0;;;1;355;0;
7,14E+17;Lovely private room;279205094;Dilliane;;South Gyle;55.93703;-3.30825;Private room;41;1;0;;;1;37;0;
7,14E+17;Room to Let - Edinburgh City Centre (R3);87026499;Rory;;New Town East and Gayfield;55.95842503;-3.191563861;Private room;42;1;0;;;3;40;0;
7,14E+17;Stylish and Cosy 2 bed flat in Craigleith!;477816136;Peter;;Comely Bank;55.95702729;-3.220934246;Entire home/apt;174;2;0;;;1;353;0;
7,14E+17;Lovely King Room right next to Leith Links;87775920;David;;Leith (Hermitage and Prospect Bank);55.96762572;-3.165478272;Private room;45;1;0;;;1;23;0;
7,14E+17;Beautiful Family Room in Edinburgh - Excellent Loc;478203501;Samuel;;Great Junction Street;55.97371099;-3.179301233;Private room;808;1;0;;;24;363;0;
7,14E+17;Deluxe Double Bedroom in Edinburgh - Excellent Loc;478203501;Samuel;;Great Junction Street;55.97382379;-3.179856854;Private room;808;1;0;;;24;362;0;
7,14E+17;Luxury Double Bedroom in Edinburgh - Excellent Loc;478203501;Samuel;;North Leith and Newhaven;55.9755545;-3.18117075;Private room;808;1;0;;;24;360;0;
7,15E+17;Gothic style apartment with 4BDR;477705550;Andrew;;North Leith and Newhaven;55.97560637;-3.18539841;Entire home/apt;304;3;0;;;1;356;0;
10860189;Stylish flat in Vibrant Leith - 10 mins. to Centre;54265225;Susanne;;South Leith;55.96532;-3.1763;Entire home/apt;78;2;354;30/08/2022;4.68;1;273;54;
2504655;Edinburgh and the Golf Coast;12821501;Wendy;;Joppa;55.94333;-3.062;Private room;80;1;15;28/08/2022;0.2;1;356;5;
6,49E+17;Three Bridges Waterfront;6630940;Massimiliano;;Dalmeny, Kirkliston and Newbridge;56.009766;-3.3949987;Entire home/apt;102;1;6;01/09/2022;2.22;1;317;6;
27007305;B&B on Beautiful Organic Homestead. Edinburgh;52578605;Kate;;Bonaly and The Pentlands;55.88019;-3.19039;Private room;80;1;63;11/09/2022;1.26;1;103;9;
52998034;Private Room in Riverside & Coastal flat;13457974;Beth;;Jewel, Brunstane and Newcraighall;55.93929;-3.0622;Private room;40;3;5;24/08/2022;3.41;1;337;5;
30058604;Four star private ensuite room;12121872;Carolyn;;Gilmerton South and the Murrays;55.8757;-3.17174;Hotel room;80;3;10;11/09/2022;0.66;2;338;8;
53473130;Double bed (front room);121705512;Louise;;Gilmerton South and the Murrays;55.87907;-3.16323;Private room;75;1;19;28/08/2022;1.97;3;359;19;
27198861;Spacious Loft Room;156105155;Szymon;;Craigmillar;55.91311;-3.10708;Private room;52;1;43;18/11/2019;0.86;1;0;0;
51660660;Private double room in modern townhouse/parking;166573874;James;;Gilmerton South and the Murrays;55.91284;-3.08454;Private room;70;1;0;;;4;205;0;
15504784;Edinburgh best city in the World 2022...officially;19376021;Derek;;Jewel, Brunstane and Newcraighall;55.93462;-3.06245;Private room;20;2;71;20/01/2022;1.03;2;65;2;
50996759;Lovely beach view apartment in Portobello;224444157;Sue And Grant;;Portobello;55.95804;-3.11733;Entire home/apt;116;3;63;10/09/2022;4.52;26;57;55;
17555624;Modern 3 bedroom beach apartment secure parking;19381358;Iain;;Portobello;55.95755;-3.11528;Entire home/apt;132;2;174;09/09/2022;2.6;1;75;48;
30813796;Eilean Donan (CC531130);222202509;;;Balerno and Bonnington Village;55.89167;-3.43639;Entire home/apt;325;1;5;27/06/2022;0.21;22;191;4;
7,11E+17;Stunning loft apartment on The High St - sleeps 4;344268039;Rentir;;Queensferry East;55.99149;-3.3967;Entire home/apt;4500;1;0;;;35;365;0;
43857658;Cheerful 2 Bedroom house free on street parking;4593520;Charlotte;;Gilmerton South and the Murrays;55.87657;-3.15037;Entire home/apt;200;1;0;;;1;262;0;
23759372;Historic 1 bedroom apartment by the sea;47328669;Charlotte;;Trinity East and The Dudleys;55.98048;-3.20272;Entire home/apt;54;2;9;25/08/2022;0.17;1;65;2;
45232995;The Artist's House at Jupiter Artland;355362262;Emily;;Balerno and Bonnington Village;55.90165;-3.4202;Entire home/apt;500;3;3;19/08/2022;0.34;1;173;3;
14176080;Cosy king/twin. Parking. Home-cooked breakfast.;25744870;Barbara;;Joppa;55.94219;-3.06055;Private room;65;2;85;10/09/2022;1.18;1;243;40;
25973780;Ginger Tartan Hideaway;195226840;Michelle;;Queensferry East;55.99123;-3.39618;Entire home/apt;50;1;83;02/08/2020;1.63;1;0;0;
7097490;Quirky 1 bedroom flat with sea views.;37201881;Alex;;Trinity;55.98073;-3.20651;Entire home/apt;190;2;10;26/08/2022;0.13;1;80;2;
3777972;Magical Edinburgh - #1 in the World 2022 - Timeout;19376021;Derek;;Jewel, Brunstane and Newcraighall;55.93588;-3.06222;Private room;31;2;65;04/09/2022;0.66;2;73;14;
31629334;3 bed cottage Edinburgh near Hillend Ski Centre;2717567;Carl;;Bonaly and The Pentlands;55.8735;-3.20917;Entire home/apt;136;2;31;28/08/2022;0.75;2;133;9;
52716790;Private room within modern town house with parking;166573874;James;;Gilmerton South and the Murrays;55.91307;-3.08508;Private room;50;1;0;;;4;334;0;
9007902;Private Room with Sofabed/Futon;47038701;Sam;;Gilmerton South and the Murrays;55.87648;-3.16074;Private room;31;3;93;30/08/2022;1.13;1;102;9;
50698118;Sunny Seaside Double Room;71928830;Jayne;;Joppa;55.94524;-3.05902;Private room;40;3;0;;;1;347;0;
38862428;Glenarch House - Single Room Courtyard View;209011861;Nicola;;Gilmerton South and the Murrays;55.89237;-3.08455;Private room;65;1;2;28/08/2022;1.02;5;17;2;
51031793;Comfortable. welcoming room + private bathroom;14496777;Riffat;;Gilmerton South and the Murrays;55.9124;-3.10345;Private room;30;5;10;09/09/2022;0.83;1;0;10;
35456945;Room on the water front. South Queensferry;66945813;Ruth;;Queensferry East;55.99014;-3.39531;Private room;80;2;36;22/08/2021;0.92;1;0;0;
10112117;Hillside Cottage on Edinburgh City Outskirts;51893374;Sarah;;Fairmilehead;55.88673;-3.19284;Entire home/apt;79;3;133;15/09/2021;1.66;1;20;1;
52716519;Private double room within townhouse with parking;166573874;James;;Gilmerton South and the Murrays;55.91105;-3.08547;Private room;70;1;0;;;4;225;0;
7,06E+17;Beachfront Treasure;264449323;Alan;;Joppa;55.9460631;-3.07561934;Entire home/apt;150;2;0;;;1;176;0;
24366744;Modern apt. amazing Harbour views. wifi & Parking;3008499;Rebecca;;Joppa;55.94418;-3.0656;Entire home/apt;82;2;186;08/09/2022;3.47;50;304;52;
6,04E+17;2 bedroom house with garden and private parking;454080206;Jordan;;Jewel, Brunstane and Newcraighall;55.93161;-3.0694;Entire home/apt;100;3;9;11/09/2022;5.19;1;0;9;
46789472;Newly Renovated East Lothian House near Edinburgh;69804048;Louise;;Jewel, Brunstane and Newcraighall;55.93325;-3.06794;Entire home/apt;90;6;16;30/08/2022;0.87;1;40;12;
34099883;Room With a Seaview;1014148;Julie;;Portobello;55.95781;-3.11687;Private room;91;1;30;11/09/2022;8.74;1;14;30;
19195567;Quiet. lovely double room available near the beach;134280176;Julie;;Portobello;55.95919;-3.11886;Private room;57;1;70;11/09/2022;1.13;2;96;35;
49469580;(Bedroom 1);121705512;Louise;;Gilmerton South and the Murrays;55.87815;-3.1621;Private room;61;1;13;31/07/2022;1.24;3;363;13;
47577000;Ark at Anchor Apartment.;381287922;Coast;;Joppa;55.94816;-3.08199;Entire home/apt;435;1;6;23/07/2022;1.54;1;310;6;
7187349;Fresh Bright 2 Bedroom - Next 2 Beach & Amenities;24215162;Erica;;Joppa;55.94533;-3.06052;Entire home/apt;101;2;196;29/08/2022;2.25;1;125;65;
42703623;Quiet. cosy flat just outside Edinburgh;57917540;Stuart;;Joppa;55.94577;-3.05961;Entire home/apt;82;2;8;04/09/2022;0.3;1;30;6;
38860764;Glenarch House - Coach Double Room;209011861;Nicola;;Gilmerton South and the Murrays;55.89175;-3.08499;Private room;75;1;2;30/06/2022;0.15;5;19;1;
6209121;Beach apartment. stunning sea views. nr Edinburgh;32197017;Stella;;Joppa;55.94494;-3.06972;Entire home/apt;113;2;169;01/09/2022;1.9;1;19;49;
6,89E+17;Lovely 1-bed ground floor flat with garden.;61141299;Vasiliki;;Jewel, Brunstane and Newcraighall;55.93441;-3.06106;Entire home/apt;45;2;2;11/09/2022;2;1;7;2;
6,38E+17;Modern 4 bed home next to beautiful country park;3385763;Lindsey;;Dalmeny, Kirkliston and Newbridge;55.903694;-3.444285;Entire home/apt;395;4;2;12/09/2022;1.87;1;1;2;
6897665;Edwardian house in quiet village;31406279;Lesley;;Dalmeny, Kirkliston and Newbridge;56.01203;-3.39301;Private room;65;1;16;07/11/2017;0.19;1;1;0;
